Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,96.9,Mid-High Inside Ball,-0.224,1.219,-19.692,-0.368,1.344,-19.692,0.191,-0.211,1.208,-19.694,-0.262,1.213,-19.680,0.053,Ball,Take
Sub_Test01,2,Active_Noise,Straight,96.2,High Inside,-0.088,1.149,-19.706,-0.193,1.253,-19.706,0.147,-0.090,1.140,-19.698,-0.101,1.138,-19.683,0.020,Strike,Take
Sub_Test01,3,Active_Noise,Straight,95.9,High Inside,-0.099,1.141,-19.700,-0.268,1.013,-19.700,0.213,-0.106,1.136,-19.695,-0.113,1.132,-19.684,0.014,Ball_Missed,Take
Sub_Test01,4,Active_Noise,Straight,96.7,High Inside,-0.113,1.128,-19.686,-0.346,1.182,-19.686,0.240,-0.115,1.121,-19.683,-0.254,1.134,-19.584,0.171,Ball,Take
Sub_Test01,5,Active_Noise,Straight,96.9,High Inside,-0.122,1.129,-19.682,-0.144,1.187,-19.682,0.062,-0.129,1.122,-19.681,-0.138,1.148,-19.660,0.035,Strike_Missed,Take
Sub_Test01,6,Active_Noise,Straight,95.8,High Inside,-0.118,1.126,-19.645,0.051,1.147,-19.645,0.170,-0.139,1.129,-19.658,-0.091,1.147,-19.669,0.052,Strike,Take
Sub_Test01,7,Active_Noise,Straight,98.6,High Inside,-0.148,1.144,-19.667,-0.072,1.103,-19.667,0.085,-0.151,1.135,-19.666,-0.143,1.113,-19.650,0.029,Strike,Take
Sub_Test01,8,Active_Noise,Straight,96.0,High Inside,-0.159,1.135,-19.664,0.007,1.141,-19.664,0.165,-0.169,1.128,-19.665,-0.066,1.127,-19.726,0.119,Strike,Take
Sub_Test01,9,Active_Noise,Straight,99.2,High Inside,-0.183,1.147,-19.679,-0.300,0.986,-19.679,0.200,-0.187,1.129,-19.670,-0.242,1.109,-19.606,0.087,Ball_Missed,Take
Sub_Test01,10,Active_Noise,Straight,98.6,High Inside,-0.187,1.118,-19.662,-0.262,1.184,-19.662,0.100,-0.198,1.115,-19.666,-0.198,1.157,-19.654,0.044,Ball,Take
Sub_Test01,11,Active_Noise,Straight,95.7,High Inside,-0.201,1.104,-19.671,-0.333,0.950,-19.671,0.203,-0.194,1.093,-19.665,-0.232,1.052,-19.628,0.067,Ball_Missed,Take
Sub_Test01,12,Active_Noise,Straight,99.4,High Inside,-0.156,1.148,-19.753,-0.317,1.326,-19.753,0.240,-0.163,1.179,-19.708,-0.199,1.285,-19.669,0.119,Ball,Take
Sub_Test01,13,Active_Noise,Straight,97.1,High Inside,-0.179,1.177,-19.707,-0.164,1.122,-19.707,0.056,-0.179,1.180,-19.726,-0.149,1.183,-19.629,0.101,Strike,Take
