Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,17,Active_Noise,Straight,129.2,Mid Inside,-0.200,0.962,-19.979,-0.101,1.133,-19.979,0.198,-0.188,0.957,-19.981,-0.163,0.882,-19.919,0.101,Ball,Take
Sub_Test01,18,Active_Noise,Straight,127.6,Mid Inside,-0.196,0.962,-20.017,-0.316,0.895,-20.017,0.137,-0.176,0.956,-20.014,-0.257,0.895,-19.932,0.130,Ball,Take
Sub_Test01,19,Active_Noise,Straight,129.2,Mid Inside,-0.190,0.947,-20.012,-0.328,0.885,-20.012,0.152,-0.205,0.923,-20.028,-0.229,0.896,-20.010,0.040,Ball_PassedBall,Take
Sub_Test01,20,Active_Noise,Straight,125.6,Low Inside,-0.218,0.906,-20.003,-0.293,0.724,-20.003,0.196,-0.215,0.963,-19.999,-0.223,0.676,-19.918,0.299,Ball,Take
Sub_Test01,21,Active_Noise,Straight,125.4,Mid Inside Ball,-0.229,0.990,-20.023,-0.331,1.154,-20.023,0.193,-0.171,0.954,-20.009,-0.408,0.960,-19.931,0.250,Ball_Missed,Take
Sub_Test01,22,Active_Noise,Straight,128.4,Mid Inside,-0.141,0.959,-20.011,-0.267,0.844,-20.011,0.171,-0.153,0.950,-20.017,-0.174,0.803,-19.951,0.162,Ball_PassedBall,Take
Sub_Test01,23,Active_Noise,Straight,126.5,Mid Inside,-0.149,0.968,-20.034,-0.386,0.928,-20.034,0.241,-0.145,0.958,-20.036,-0.240,0.886,-19.987,0.130,Ball,Take
Sub_Test01,24,Active_Noise,Straight,127.2,Mid Inside,-0.162,0.945,-20.041,-0.074,0.718,-20.041,0.244,-0.159,0.944,-20.044,-0.100,0.862,-19.999,0.111,Ball,Take
Sub_Test01,25,Active_Noise,Straight,125.6,Mid Inside,-0.180,0.953,-20.028,-0.299,0.956,-20.028,0.119,-0.168,0.947,-20.039,-0.360,0.876,-19.993,0.210,Ball_Missed,Take
Sub_Test01,26,Active_Noise,Straight,129.7,Mid Inside,-0.198,0.944,-20.031,-0.299,1.041,-20.031,0.140,-0.186,0.937,-20.035,-0.342,0.901,-19.951,0.181,Ball,Take
Sub_Test01,27,Active_Noise,Straight,126.4,Mid Inside,-0.208,0.945,-20.017,-0.331,0.962,-20.017,0.124,-0.187,0.947,-20.029,-0.313,0.915,-19.927,0.164,Ball,Take
Sub_Test01,28,Active_Noise,Straight,129.0,Mid Inside,-0.184,0.933,-20.007,-0.281,1.531,-20.007,0.606,-0.180,0.922,-20.000,-0.159,0.721,-19.883,0.234,Ball,Take
Sub_Test01,29,Active_Noise,Straight,125.6,Mid Inside,-0.183,0.917,-20.006,-0.077,0.728,-20.006,0.217,-0.174,0.909,-20.012,-0.029,0.608,-19.902,0.353,Strike,Take
Sub_Test01,30,Active_Noise,Straight,129.8,Low Inside,-0.176,0.830,-20.045,-0.337,0.921,-20.045,0.185,-0.135,0.817,-20.077,-0.275,0.852,-19.965,0.183,Ball,Take
Sub_Test01,31,Active_Noise,Straight,125.0,Low Inside,-0.159,0.814,-20.076,-0.288,0.928,-20.076,0.172,-0.161,0.816,-20.082,-0.174,0.819,-20.076,0.014,Ball,Take
Sub_Test01,32,Active_Noise,Straight,129.9,Low Inside,-0.167,0.830,-20.103,-0.023,0.699,-20.103,0.195,-0.152,0.832,-20.097,-0.016,0.711,-20.000,0.207,Strike,Take
Sub_Test01,33,Active_Noise,Straight,128.6,Low Inside,-0.165,0.837,-20.111,-0.312,0.805,-20.111,0.150,-0.152,0.837,-20.111,-0.251,0.630,-20.005,0.253,Ball_Missed,Take
Sub_Test01,34,Active_Noise,Straight,128.0,Low Inside,-0.168,0.821,-20.099,-0.144,0.969,-20.099,0.150,-0.159,0.830,-20.106,-0.286,0.910,-20.021,0.173,Strike,Take
Sub_Test01,35,Active_Noise,Straight,126.2,Low Inside,-0.174,0.835,-20.115,-0.316,0.753,-20.115,0.164,-0.165,0.837,-20.119,-0.264,0.722,-20.036,0.172,Ball,Take
Sub_Test01,36,Active_Noise,Straight,127.5,Low Inside,-0.148,0.844,-20.127,-0.287,0.893,-20.127,0.148,-0.149,0.845,-20.128,-0.221,0.880,-20.012,0.141,Ball,Take
Sub_Test01,37,Active_Noise,Straight,127.8,Low Inside,-0.167,0.846,-20.133,-0.284,0.938,-20.133,0.148,-0.155,0.853,-20.140,-0.220,0.815,-20.111,0.080,Ball,Take
Sub_Test01,38,Active_Noise,Straight,126.3,Low Inside,-0.138,0.848,-20.132,-0.166,1.138,-20.132,0.291,-0.141,0.852,-20.137,-0.206,0.952,-20.022,0.166,Strike,Take
Sub_Test01,39,Active_Noise,Straight,129.4,Low Inside,-0.149,0.839,-20.119,-0.139,0.973,-20.119,0.134,-0.152,0.848,-20.134,-0.171,0.873,-19.965,0.171,Strike,Take
Sub_Test01,40,Active_Noise,Straight,126.8,Low Inside,-0.156,0.848,-20.135,-0.086,0.648,-20.135,0.212,-0.142,0.838,-20.124,-0.062,0.696,-19.921,0.260,Strike_Missed,Take
Sub_Test01,41,Active_Noise,Straight,125.6,High Center,-0.024,1.229,-20.163,0.111,1.073,-20.163,0.206,-0.020,1.207,-20.139,0.161,1.126,-20.020,0.232,Strike,Take
Sub_Test01,42,Active_Noise,Straight,125.7,High Center,-0.019,1.223,-20.123,0.028,1.284,-20.123,0.078,-0.016,1.208,-20.113,0.022,1.213,-20.090,0.044,Strike,Take
Sub_Test01,43,Active_Noise,Straight,129.9,High Center,-0.020,1.206,-20.121,-0.033,1.349,-20.121,0.144,-0.029,1.219,-20.111,-0.015,1.254,-20.045,0.076,Ball,Take
Sub_Test01,44,Active_Noise,Straight,128.9,High Center,-0.023,1.202,-20.122,0.003,1.150,-20.122,0.059,-0.041,1.192,-20.115,-0.068,1.188,-20.079,0.045,Strike,Take
Sub_Test01,45,Active_Noise,Straight,125.3,High Center,-0.047,1.192,-20.115,-0.076,1.125,-20.115,0.074,-0.054,1.201,-20.126,-0.065,1.193,-20.111,0.020,Strike,Take
Sub_Test01,46,Active_Noise,Straight,127.0,High Center,-0.051,1.187,-20.117,0.163,1.143,-20.117,0.218,-0.073,1.191,-20.107,-0.080,1.174,-20.098,0.020,Strike_Missed,Take
Sub_Test01,47,Active_Noise,Straight,129.2,High Inside,-0.076,1.169,-20.099,-0.169,1.244,-20.099,0.120,-0.069,1.189,-20.146,-0.144,1.122,-20.000,0.177,Strike,Take
Sub_Test01,48,Active_Noise,Straight,125.6,High Center,0.051,1.200,-20.128,-0.084,1.268,-20.128,0.151,0.043,1.184,-20.132,0.030,1.184,-20.127,0.014,Strike,Take
Sub_Test01,49,Active_Noise,Straight,127.6,High Center,0.034,1.178,-20.128,0.222,1.317,-20.128,0.234,0.018,1.183,-20.144,0.081,1.157,-20.063,0.105,Ball_Missed,Take
Sub_Test01,50,Active_Noise,Straight,128.2,High Center,0.017,1.197,-20.111,0.234,1.206,-20.111,0.217,-0.006,1.194,-20.116,0.113,1.149,-20.062,0.138,Strike,Take
Sub_Test01,51,Active_Noise,Straight,127.2,High Center,-0.001,1.191,-20.106,-0.158,1.025,-20.106,0.228,-0.040,1.219,-20.157,0.082,0.566,-20.181,0.665,Strike_Missed,Take
Sub_Test01,52,Active_Noise,Straight,126.5,High Center,0.024,1.217,-20.179,-0.108,1.320,-20.179,0.168,0.004,1.186,-20.151,-0.043,1.224,-20.136,0.061,Ball,Take
Sub_Test01,53,Active_Noise,Straight,128.7,High Center,0.000,1.191,-20.144,-0.042,1.255,-20.144,0.077,-0.022,1.189,-20.147,-0.006,1.202,-20.117,0.036,Strike,Take
Sub_Test01,54,Active_Noise,Straight,129.4,Low Center,0.021,0.909,-20.176,-0.158,0.898,-20.176,0.179,0.023,0.887,-20.178,-0.117,0.796,-20.053,0.209,Strike,Take
Sub_Test01,55,Active_Noise,Straight,126.8,Mid Center,0.012,1.041,-20.038,-0.083,0.843,-20.038,0.220,-0.016,1.001,-20.047,0.001,0.805,-19.943,0.222,Strike,Take
Sub_Test01,56,Active_Noise,Straight,125.1,Mid Center,-0.020,1.017,-20.040,-0.218,0.942,-20.040,0.211,-0.021,0.999,-20.056,-0.191,0.844,-19.966,0.247,Strike,Take
Sub_Test01,57,Active_Noise,Straight,126.6,Mid Center,-0.033,0.998,-20.044,-0.033,0.986,-20.044,0.012,-0.020,0.983,-20.060,0.034,0.867,-20.014,0.136,Strike,Take
Sub_Test01,58,Active_Noise,Straight,125.3,Mid Center,-0.026,0.989,-20.071,0.143,1.137,-20.071,0.225,0.003,0.964,-20.065,0.108,1.025,-20.000,0.138,Strike,Take
Sub_Test01,59,Active_Noise,Straight,129.0,Mid Center,0.007,0.975,-20.056,0.002,0.939,-20.056,0.036,-0.014,0.973,-20.106,0.007,0.829,-19.936,0.224,Strike,Take
Sub_Test01,60,Active_Noise,Straight,125.6,Mid Center,-0.021,0.971,-20.106,3.087,-41.608,-20.106,42.693,-0.012,0.961,-20.103,0.011,0.787,-19.986,0.211,Strike,Take
Sub_Test01,61,Active_Noise,Straight,125.4,Mid Center,-0.013,0.967,-20.108,0.154,1.518,-20.108,0.576,-0.005,0.960,-20.110,-0.019,1.013,-20.072,0.067,Strike_PassedBall,Take
Sub_Test01,62,Active_Noise,Straight,127.2,Mid Center,-0.016,0.971,-20.112,0.111,0.770,-20.112,0.238,-0.003,0.957,-20.119,0.059,0.851,-19.965,0.197,Strike_Missed,Take
Sub_Test01,63,Active_Noise,Straight,129.9,Mid Center,-0.023,0.957,-20.111,0.221,1.090,-20.111,0.278,0.001,0.960,-20.134,-0.012,0.975,-20.101,0.038,Strike_Missed,Take
Sub_Test01,64,Active_Noise,Straight,125.7,Mid Center,-0.009,0.979,-20.103,0.033,0.750,-20.103,0.233,0.004,0.953,-20.101,0.017,0.696,-19.884,0.337,Strike_Missed,Take
Sub_Test01,65,Active_Noise,Straight,125.6,Low Center,0.015,0.852,-20.213,42.698,-8802.112,-20.213,8803.067,0.001,0.841,-20.189,-0.038,0.869,-20.189,0.048,Strike,Take
Sub_Test01,66,Active_Noise,Straight,126.6,Low Center,-0.002,0.870,-20.193,-0.276,0.949,-20.193,0.285,0.007,0.872,-20.201,-0.198,0.834,-20.112,0.227,Strike_PassedBall,Take
Sub_Test01,67,Active_Noise,Straight,125.4,Low Center,0.008,0.876,-20.201,0.304,0.905,-20.201,0.297,0.008,0.877,-20.204,-0.005,0.949,-20.110,0.119,Strike,Take
Sub_Test01,68,Active_Noise,Straight,125.5,Low Center,0.022,0.870,-20.199,0.026,0.823,-20.199,0.048,0.005,0.864,-20.182,0.070,0.759,-20.084,0.158,Strike_Missed,Take
Sub_Test01,69,Active_Noise,Straight,126.0,Low Center,0.020,0.857,-20.136,0.159,1.047,-20.136,0.235,0.046,0.849,-20.142,0.194,0.997,-20.021,0.242,Strike,Take
Sub_Test01,70,Active_Noise,Straight,129.1,Low Center,0.039,0.847,-20.172,-0.090,0.791,-20.172,0.141,0.025,0.851,-20.174,-0.071,0.744,-20.053,0.188,Strike_PassedBall,Take
Sub_Test01,71,Active_Noise,Straight,126.3,Low Center,0.013,0.853,-20.184,0.062,0.976,-20.184,0.132,0.002,0.848,-20.163,0.054,1.026,-20.124,0.190,Strike,Take
Sub_Test01,72,Active_Noise,Straight,125.1,Low Center,0.010,0.845,-20.149,-0.005,0.889,-20.149,0.047,-0.010,0.844,-20.147,-0.011,0.811,-20.081,0.074,Strike,Take
Sub_Test01,73,Active_Noise,Straight,125.8,Low Center,-0.006,0.854,-20.158,-0.138,1.016,-20.158,0.209,-0.003,0.846,-20.154,-0.110,0.888,-20.141,0.116,Strike,Take
Sub_Test01,74,Active_Noise,Straight,126.3,Low Center,-0.001,0.861,-20.176,0.018,0.898,-20.176,0.041,-0.001,0.853,-20.171,-0.054,0.838,-20.127,0.071,Strike,Take
Sub_Test01,75,Active_Noise,Straight,129.0,Low Center,-0.014,0.849,-20.155,-0.129,0.703,-20.155,0.186,-0.018,0.853,-20.159,-0.061,0.826,-20.109,0.071,Strike,Take
Sub_Test01,76,Active_Noise,Straight,125.3,Mid-High Outside Ball,0.252,1.197,-20.237,0.437,1.253,-20.237,0.194,0.208,1.272,-20.202,0.268,1.251,-20.188,0.065,Ball_Missed,Take
Sub_Test01,77,Active_Noise,Straight,128.7,High Outside,0.212,1.256,-20.183,0.402,1.130,-20.183,0.228,0.200,1.231,-20.188,0.281,1.214,-20.177,0.084,Ball,Take
Sub_Test01,78,Active_Noise,Straight,128.5,High Outside,0.208,1.241,-20.168,0.122,1.466,-20.168,0.241,0.206,1.227,-20.160,0.159,1.352,-20.164,0.134,Ball_Missed,Take
Sub_Test01,79,Active_Noise,Straight,125.4,High Outside,0.208,1.225,-20.178,0.355,1.025,-20.178,0.248,0.208,1.195,-20.155,0.342,1.026,-20.083,0.227,Ball,Take
Sub_Test01,80,Active_Noise,Straight,125.3,High Outside,0.190,1.188,-20.170,0.253,1.057,-20.170,0.146,0.196,1.158,-20.149,0.224,1.108,-20.077,0.092,Strike,Take
Sub_Test01,81,Active_Noise,Straight,125.1,High Outside,0.189,1.136,-20.143,0.265,1.075,-20.143,0.097,0.194,1.110,-20.145,0.266,1.134,-20.144,0.076,Strike,Take
Sub_Test01,82,Active_Noise,Straight,128.1,High Outside,0.173,1.117,-20.152,0.035,1.264,-20.152,0.202,0.168,1.110,-20.152,0.187,0.582,-20.405,0.586,Strike_Missed,Take
Sub_Test01,83,Active_Noise,Straight,127.9,High Outside,0.189,1.152,-20.206,0.057,1.303,-20.206,0.201,0.166,1.127,-20.202,0.086,1.201,-20.200,0.109,Strike_Missed,Take
Sub_Test01,84,Active_Noise,Straight,125.8,High Outside,0.173,1.108,-20.218,0.393,1.214,-20.218,0.243,0.187,1.088,-20.210,0.319,1.138,-20.193,0.142,Ball,Take
Sub_Test01,85,Active_Noise,Straight,125.7,Mid Outside,0.172,1.097,-20.246,0.252,1.616,-20.246,0.525,0.200,1.199,-20.171,0.079,1.145,-20.073,0.164,Strike,Take
Sub_Test01,86,Active_Noise,Straight,127.3,High Outside,0.156,1.252,-20.177,0.314,1.093,-20.177,0.224,0.116,1.224,-20.164,0.186,1.216,-20.140,0.075,Ball_Missed,Take
Sub_Test01,87,Active_Noise,Straight,129.7,High Outside,0.127,1.209,-20.183,0.058,1.147,-20.183,0.092,0.101,1.190,-20.176,0.104,1.068,-20.099,0.144,Strike,Take
Sub_Test01,88,Active_Noise,Straight,128.5,Mid Outside,0.163,0.982,-20.231,0.037,0.772,-20.231,0.245,0.087,0.974,-20.268,0.104,0.899,-20.249,0.080,Strike,Take
Sub_Test01,89,Active_Noise,Straight,125.4,Mid Outside,0.089,0.984,-20.306,0.069,0.860,-20.306,0.126,0.092,0.973,-20.313,0.143,0.942,-20.307,0.060,Strike_Missed,Take
Sub_Test01,90,Active_Noise,Straight,127.4,Mid Outside,0.099,0.958,-20.317,0.118,0.920,-20.317,0.042,0.093,0.956,-20.326,0.099,0.941,-20.287,0.041,Strike_Missed,Take
Sub_Test01,91,Active_Noise,Straight,129.8,Mid Outside,0.086,0.957,-20.289,-0.093,1.002,-20.289,0.184,0.092,0.950,-20.311,-0.122,0.868,-20.133,0.290,Strike_PassedBall,Take
Sub_Test01,92,Active_Noise,Straight,129.4,Mid Outside,0.115,0.965,-20.307,0.345,1.036,-20.307,0.240,0.101,0.954,-20.314,0.237,1.008,-20.315,0.147,Ball_Missed,Take
Sub_Test01,93,Active_Noise,Straight,125.6,Mid Outside,0.123,0.955,-20.319,-0.038,0.786,-20.319,0.233,0.134,0.953,-20.313,0.033,0.803,-20.230,0.199,Strike_PassedBall,Take
Sub_Test01,94,Active_Noise,Straight,127.3,Mid Outside,0.159,0.977,-20.334,-0.040,1.055,-20.334,0.214,0.153,0.969,-20.339,0.133,0.986,-20.377,0.046,Strike_Missed,Take
Sub_Test01,95,Active_Noise,Straight,127.5,Mid Outside,0.174,0.965,-20.320,0.108,0.798,-20.320,0.180,0.161,0.978,-20.354,0.124,0.817,-20.224,0.210,Strike_PassedBall,Take
Sub_Test01,96,Active_Noise,Straight,129.2,Mid Outside,0.205,0.996,-20.298,0.376,1.146,-20.298,0.229,0.197,0.976,-20.325,0.312,0.970,-20.286,0.122,Ball_Missed,Take
Sub_Test01,97,Active_Noise,Straight,125.1,Mid Outside Ball,0.224,0.999,-20.338,0.340,1.103,-20.338,0.155,0.163,0.992,-20.326,0.354,1.008,-20.283,0.196,Ball_PassedBall,Take
Sub_Test01,98,Active_Noise,Straight,127.0,Mid Outside,0.134,1.016,-20.320,0.020,1.222,-20.320,0.235,0.133,1.005,-20.330,0.119,1.002,-20.370,0.043,Strike_Missed,Take
Sub_Test01,99,Active_Noise,Straight,127.2,Low Outside,0.139,0.908,-20.382,0.100,1.046,-20.382,0.144,0.131,0.911,-20.396,0.089,0.970,-20.338,0.093,Strike_PassedBall,Take
Sub_Test01,100,Active_Noise,Straight,127.8,Mid Outside,0.160,0.968,-20.426,0.012,1.094,-20.426,0.194,0.110,0.806,-20.406,0.005,1.118,-20.251,0.364,Strike_PassedBall,Take
Sub_Test01,101,Active_Noise,Straight,125.5,Low Outside,0.108,0.885,-20.392,0.327,0.998,-20.392,0.247,0.106,0.887,-20.398,0.270,0.967,-20.348,0.189,Ball,Take
Sub_Test01,102,Active_Noise,Straight,126.3,Low Outside,0.127,0.882,-20.419,0.073,0.964,-20.419,0.098,0.125,0.884,-20.428,-0.007,0.911,-20.284,0.197,Strike_PassedBall,Take
Sub_Test01,103,Active_Noise,Straight,127.2,Low Outside,0.122,0.902,-20.435,0.173,0.789,-20.435,0.125,0.114,0.903,-20.427,0.067,0.915,-20.224,0.209,Strike_Missed,Take
Sub_Test01,104,Active_Noise,Straight,128.1,Low Outside,0.115,0.895,-20.409,-0.092,0.774,-20.409,0.240,0.120,0.889,-20.412,-0.198,0.713,-20.151,0.448,Strike_Missed,Take
Sub_Test01,105,Active_Noise,Straight,129.8,Low Outside,0.117,0.874,-20.459,-0.055,0.965,-20.459,0.194,0.117,0.868,-20.457,0.073,0.856,-20.431,0.053,Strike_PassedBall,Take
Sub_Test01,106,Active_Noise,Straight,129.9,Low Outside,0.108,0.894,-20.467,0.194,0.783,-20.467,0.140,0.108,0.892,-20.467,0.213,0.787,-20.415,0.158,Strike_PassedBall,Take
Sub_Test01,107,Active_Noise,Straight,126.7,Low Outside,0.140,0.837,-20.427,0.217,0.946,-20.427,0.133,0.129,0.854,-20.424,0.311,0.864,-20.438,0.183,Strike,Take
Sub_Test01,108,Active_Noise,Straight,129.6,Low Outside,0.137,0.857,-20.440,0.377,0.821,-20.440,0.243,0.135,0.856,-20.440,0.260,0.873,-20.475,0.130,Ball_PassedBall,Take
Sub_Test01,109,Active_Noise,Straight,125.0,Low Outside,0.158,0.874,-20.445,0.261,1.083,-20.445,0.233,0.158,0.873,-20.453,0.349,0.939,-20.551,0.224,Strike_Missed,Take
Sub_Test01,110,Active_Noise,Straight,127.6,Low Outside,0.156,0.884,-20.453,0.081,1.124,-20.453,0.251,0.156,0.881,-20.452,0.111,1.072,-20.376,0.211,Strike,Take
