Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,High Inside,-0.134,1.233,-19.746,-0.123,1.331,-19.746,0.098,-0.058,1.251,-19.787,-0.083,0.779,-19.899,0.486,Strike_Missed,Take
Sub_Test01,2,Active_Noise,Straight,High Inside Center Ball,-0.137,1.409,-19.691,-0.041,1.462,-19.691,0.110,-0.076,1.273,-19.800,-0.080,1.400,-19.712,0.154,Ball,Take
Sub_Test01,3,Active_Noise,Straight,High Inside,-0.099,1.253,-19.727,-0.144,1.060,-19.727,0.198,-0.013,0.983,-19.848,-0.152,1.001,-19.728,0.185,Strike,Take
Sub_Test01,4,Active_Noise,Straight,High Inside,-0.099,1.210,-19.709,-0.114,0.967,-19.709,0.244,-0.018,0.954,-19.843,-0.059,0.870,-19.820,0.096,Strike_PassedBall,Take
Sub_Test01,5,Active_Noise,Straight,High Inside,-0.109,1.207,-19.717,-0.294,1.268,-19.717,0.195,-0.081,0.993,-19.917,-0.289,1.158,-19.848,0.274,Ball,Take
Sub_Test01,6,Active_Noise,Straight,High Inside,-0.119,1.218,-19.738,-0.113,0.998,-19.738,0.220,-0.018,1.001,-19.924,-0.121,0.996,-19.705,0.242,Strike,Take
Sub_Test01,7,Active_Noise,Straight,High Inside,-0.098,1.219,-19.724,0.105,1.164,-19.724,0.210,-0.038,0.895,-19.872,0.078,1.035,-19.764,0.211,Strike,Take
Sub_Test01,8,Active_Noise,Straight,High Inside,-0.073,1.242,-19.762,-0.021,1.043,-19.762,0.205,-0.032,0.935,-19.855,-0.025,1.009,-19.756,0.124,Strike,Take
Sub_Test01,9,Active_Noise,Straight,High Inside,-0.109,1.224,-19.805,-0.051,1.050,-19.805,0.184,-0.084,0.916,-19.877,-0.146,1.003,-19.857,0.108,Strike,Take
Sub_Test01,10,Active_Noise,Straight,High Inside,-0.098,1.241,-19.757,0.112,1.245,-19.757,0.210,-0.094,0.963,-19.894,0.089,1.098,-19.826,0.238,Strike_PassedBall,Take
Sub_Test01,11,Active_Noise,Straight,High Inside,-0.095,1.240,-19.770,-0.152,1.473,-19.770,0.240,-0.096,0.928,-19.885,-0.158,1.380,-19.827,0.460,Ball_Missed,Take
Sub_Test01,12,Active_Noise,Straight,High Inside,-0.083,1.251,-19.822,0.002,1.069,-19.822,0.200,-0.149,1.231,-19.713,-0.042,1.068,-19.486,0.300,Strike_Missed,Take
Sub_Test01,13,Active_Noise,Straight,Mid Inside,-0.154,1.095,-19.691,-0.326,0.930,-19.691,0.239,-0.064,0.962,-19.843,-0.376,0.973,-19.780,0.319,Ball,Take
Sub_Test01,14,Active_Noise,Straight,Mid Inside,-0.130,1.079,-19.739,-0.095,0.872,-19.739,0.210,-0.079,0.883,-19.921,-0.173,0.859,-19.765,0.184,Strike,Take
Sub_Test01,15,Active_Noise,Straight,Mid Inside,-0.131,1.050,-19.792,-0.220,0.876,-19.792,0.195,-0.093,0.934,-19.915,-0.252,0.835,-19.872,0.192,Strike,Take
Sub_Test01,16,Active_Noise,Straight,Mid Inside,-0.158,1.032,-19.840,-0.048,1.028,-19.840,0.110,-0.064,0.881,-19.990,-0.101,1.040,-19.892,0.190,Strike,Take
Sub_Test01,17,Active_Noise,Straight,Mid Inside,-0.117,1.054,-19.794,-0.003,0.871,-19.794,0.216,-0.026,0.919,-19.978,0.024,0.817,-19.869,0.158,Strike,Take
Sub_Test01,18,Active_Noise,Straight,Mid Inside,-0.106,1.040,-19.843,-0.169,0.818,-19.843,0.231,-0.033,0.936,-19.997,-0.284,0.755,-19.959,0.312,Strike_PassedBall,Take
Sub_Test01,19,Active_Noise,Straight,Mid Inside,-0.132,1.068,-19.757,0.056,1.212,-19.757,0.237,-0.063,0.907,-19.915,-0.114,1.093,-19.839,0.208,Strike_Missed,Take
Sub_Test01,20,Active_Noise,Straight,Mid Inside,-0.107,1.084,-19.835,-0.155,1.281,-19.835,0.203,0.003,0.982,-20.034,-0.232,1.173,-19.844,0.357,Strike,Take
Sub_Test01,21,Active_Noise,Straight,Mid Inside,-0.109,1.076,-19.774,-0.206,0.854,-19.774,0.242,0.000,0.916,-20.014,-0.307,0.882,-19.791,0.381,Strike,Take
Sub_Test01,22,Active_Noise,Straight,Mid Inside,-0.123,1.086,-19.760,-0.008,0.970,-19.760,0.163,-0.055,0.852,-19.966,-0.035,0.956,-19.852,0.155,Strike,Take
Sub_Test01,23,Active_Noise,Straight,Mid Inside,-0.126,1.068,-19.801,-0.248,1.034,-19.801,0.127,-0.046,0.860,-19.942,-0.215,1.070,-19.729,0.344,Strike,Take
Sub_Test01,24,Active_Noise,Straight,Mid Inside,-0.103,1.017,-19.775,-0.147,0.904,-19.775,0.121,-0.029,0.949,-19.891,-0.226,0.968,-19.694,0.279,Strike,Take
