Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,14,Active_Noise,Straight,Mid Inside,-0.153,1.047,-19.483,-0.085,1.113,-19.483,0.095,-0.155,1.042,-19.484,-0.061,1.066,-19.482,0.097,Strike,Take
Sub_Test01,15,Active_Noise,Straight,Mid Inside,-0.137,1.034,-19.488,-0.035,0.83,-19.488,0.228,-0.137,1.012,-19.484,-0.069,0.831,-19.417,0.206,Strike,Take
Sub_Test01,16,Active_Noise,Straight,Mid Inside,-0.133,1.003,-19.492,-0.103,1.226,-19.492,0.225,-0.14,0.985,-19.491,-0.106,1.064,-19.472,0.088,Strike_PassedBall,Take
Sub_Test01,17,Active_Noise,Straight,Mid Inside,-0.134,1.045,-19.488,-0.021,0.982,-19.488,0.129,-0.117,1.027,-19.477,-0.036,0.954,-19.437,0.116,Strike,Take
Sub_Test01,18,Active_Noise,Straight,Mid Inside,-0.113,1.009,-19.493,0.078,0.908,-19.493,0.216,-0.127,0.989,-19.481,0.034,0.948,-19.431,0.173,Strike,Take
Sub_Test01,19,Active_Noise,Straight,Mid Inside,-0.081,1.017,-19.486,-0.098,1.116,-19.486,0.1,-0.127,0.965,-19.47,-0.081,1.009,-19.409,0.088,Strike,Take
Sub_Test01,20,Active_Noise,Straight,Mid Inside,-0.104,0.996,-19.483,0.046,1.03,-19.483,0.154,-0.123,0.977,-19.473,0.068,0.948,-19.445,0.195,Strike,Take
Sub_Test01,21,Active_Noise,Straight,Mid Inside,-0.138,1.016,-19.449,-0.074,0.912,-19.449,0.122,-0.117,1.006,-19.459,-0.06,0.901,-19.398,0.134,Strike,Take
Sub_Test01,22,Active_Noise,Straight,Mid Inside,-0.102,1.011,-19.442,-0.048,0.979,-19.442,0.062,-0.118,0.998,-19.45,-0.077,0.965,-19.411,0.066,Strike_PassedBall,Take
Sub_Test01,23,Active_Noise,Straight,Mid Inside,-0.111,1.021,-19.422,-0.107,0.884,-19.422,0.137,-0.118,1.011,-19.43,-0.111,0.886,-19.412,0.126,Strike,Take
Sub_Test01,24,Active_Noise,Straight,Low Inside,-0.142,0.851,-19.401,-0.251,1.017,-19.401,0.199,-0.149,0.833,-19.401,-0.239,0.947,-19.306,0.173,Strike,Take
Sub_Test01,25,Active_Noise,Straight,Low Inside,-0.129,0.853,-19.432,-0.005,0.689,-19.432,0.206,-0.16,0.839,-19.416,-0.05,0.679,-19.321,0.215,Strike,Take
Sub_Test01,26,Active_Noise,Straight,Low Inside,-0.145,0.824,-19.436,0.054,0.709,-19.436,0.23,-0.137,0.838,-19.454,0.046,0.675,-19.311,0.284,Strike,Take
Sub_Test01,27,Active_Noise,Straight,Low Inside,-0.139,0.792,-19.504,-0.31,0.886,-19.504,0.196,-0.141,0.784,-19.499,-0.245,0.814,-19.412,0.139,Ball,Take
Sub_Test01,28,Active_Noise,Straight,Low Inside,-0.153,0.819,-19.507,-0.082,0.788,-19.507,0.078,-0.156,0.817,-19.501,-0.089,0.703,-19.418,0.157,Strike,Take
Sub_Test01,29,Active_Noise,Straight,Low Inside,-0.145,0.802,-19.536,-0.105,0.833,-19.536,0.05,-0.149,0.796,-19.509,-0.129,0.689,-19.411,0.146,Strike_Missed,Take
Sub_Test01,30,Active_Noise,Straight,Low Inside,-0.142,0.831,-19.51,-0.11,0.669,-19.51,0.165,-0.156,0.803,-19.498,-0.143,0.598,-19.424,0.218,Strike_PassedBall,Take
Sub_Test01,31,Active_Noise,Straight,Low Inside,-0.131,0.819,-19.54,-0.342,0.949,-19.54,0.248,-0.138,0.796,-19.525,-0.286,0.918,-19.5,0.193,Ball,Take
Sub_Test01,32,Active_Noise,Straight,Low Inside,-0.13,0.817,-19.539,-0.053,0.937,-19.539,0.143,-0.144,0.808,-19.526,-0.107,0.825,-19.46,0.078,Strike,Take
Sub_Test01,33,Active_Noise,Straight,Low Inside,-0.133,0.838,-19.527,-0.352,0.895,-19.527,0.227,-0.131,0.815,-19.533,-0.28,0.889,-19.515,0.167,Ball,Take
Sub_Test01,34,Active_Noise,Straight,Low Inside,-0.136,0.818,-19.56,-0.167,1.016,-19.56,0.2,-0.128,0.813,-19.552,-0.165,0.919,-19.52,0.117,Strike_PassedBall,Take
Sub_Test01,35,Active_Noise,Straight,High Center,0.005,1.143,-19.567,0.177,1.062,-19.567,0.19,-0.021,1.171,-19.516,0.07,1.07,-19.475,0.142,Strike,Take
Sub_Test01,36,Active_Noise,Straight,High Center,-0.019,1.197,-19.54,0.113,1.086,-19.54,0.173,-0.003,1.174,-19.538,0.05,1.062,-19.506,0.128,Strike,Take
Sub_Test01,37,Active_Noise,Straight,High Center,0.002,1.188,-19.551,-0.131,1.017,-19.551,0.216,0.002,1.162,-19.538,-0.164,0.976,-19.497,0.253,Strike,Take
Sub_Test01,38,Active_Noise,Straight,High Center,0.008,1.192,-19.552,-0.168,1.119,-19.552,0.19,0.017,1.161,-19.543,-0.224,1.066,-19.533,0.26,Strike,Take
Sub_Test01,39,Active_Noise,Straight,High Center,0.019,1.171,-19.556,-0.08,1.149,-19.556,0.101,0.026,1.161,-19.551,-0.163,1.106,-19.538,0.198,Strike,Take
Sub_Test01,40,Active_Noise,Straight,High Center,0.024,1.178,-19.569,0.104,1.281,-19.569,0.131,0.021,1.146,-19.561,0.11,1.152,-19.564,0.089,Strike,Take
Sub_Test01,41,Active_Noise,Straight,High Center,0.029,1.163,-19.567,0.093,1.355,-19.567,0.203,0.024,1.152,-19.568,0.053,1.213,-19.562,0.068,Ball,Take
Sub_Test01,42,Active_Noise,Straight,High Center,0.02,1.181,-19.56,-0.094,1.152,-19.56,0.118,0.012,1.148,-19.552,-0.103,1.153,-19.526,0.118,Strike,Take
Sub_Test01,43,Active_Noise,Straight,High Center,0.037,1.173,-19.574,0.038,0.997,-19.574,0.176,0.03,1.163,-19.566,-0.017,1.048,-19.505,0.138,Strike,Take
Sub_Test01,44,Active_Noise,Straight,High Center,0.025,1.231,-19.555,0.226,1.179,-19.555,0.208,0.02,1.177,-19.549,0.176,1.134,-19.524,0.164,Strike,Take
Sub_Test01,45,Active_Noise,Straight,High Center,-0.011,1.126,-19.554,-0.081,1.256,-19.554,0.147,-0.009,1.109,-19.553,-0.11,1.18,-19.538,0.125,Strike,Take
Sub_Test01,46,Active_Noise,Straight,High Center,-0.004,1.143,-19.586,-0.212,1.147,-19.586,0.208,-0.024,1.104,-19.563,-0.238,1.104,-19.55,0.214,Strike,Take
Sub_Test01,47,Active_Noise,Straight,Mid Center,-0.002,1.062,-19.55,0.131,1.258,-19.55,0.238,-0.028,1.025,-19.542,0.121,1.175,-19.553,0.212,Strike,Take
Sub_Test01,48,Active_Noise,Straight,Mid Center,-0.003,1.041,-19.55,-0.212,1.085,-19.55,0.213,-0.025,1.022,-19.548,-0.238,1.07,-19.527,0.219,Strike,Take
Sub_Test01,49,Active_Noise,Straight,Mid Center,0.003,1.036,-19.568,-0.221,1.088,-19.568,0.23,-0.008,1.001,-19.554,-0.209,1.042,-19.532,0.206,Strike,Take
Sub_Test01,50,Active_Noise,Straight,Mid Center,0.019,1.034,-19.54,-0.096,0.936,-19.54,0.152,0.001,0.993,-19.539,-0.117,0.996,-19.499,0.125,Strike,Take
Sub_Test01,51,Active_Noise,Straight,Mid Center,0.021,0.995,-19.551,0.001,0.955,-19.551,0.044,-0.004,0.971,-19.545,-0.035,0.934,-19.51,0.06,Strike,Take
Sub_Test01,52,Active_Noise,Straight,Mid Center,0.018,0.99,-19.548,-0.11,1.181,-19.548,0.23,0.015,0.963,-19.548,-0.101,1.019,-19.541,0.129,Strike,Take
Sub_Test01,53,Active_Noise,Straight,Mid Center,0.031,1.038,-19.557,0.003,0.994,-19.557,0.053,-0.002,1.017,-19.553,-0.024,0.935,-19.528,0.088,Strike,Take
Sub_Test01,54,Active_Noise,Straight,Mid Center,0.025,0.998,-19.554,0.091,1.238,-19.554,0.249,-0.001,0.969,-19.54,0.131,1.087,-19.556,0.177,Strike_PassedBall,Take
Sub_Test01,55,Active_Noise,Straight,Mid Center,0.007,1.044,-19.551,-0.172,0.962,-19.551,0.197,-0.014,1.001,-19.544,-0.204,1.056,-19.501,0.202,Strike,Take
Sub_Test01,56,Active_Noise,Straight,Mid Center,0.005,1.028,-19.557,0.039,1.205,-19.557,0.18,-0.03,0.996,-19.541,0.015,1.114,-19.566,0.129,Strike_PassedBall,Take
Sub_Test01,57,Active_Noise,Straight,Low Center,-0.02,0.764,-19.575,0.142,0.861,-19.575,0.188,-0.018,0.761,-19.569,0.101,0.833,-19.468,0.172,Strike,Take
Sub_Test01,58,Active_Noise,Straight,Low Center,0.004,0.827,-19.531,0.064,0.996,-19.531,0.18,-0.022,0.815,-19.528,0.087,0.944,-19.476,0.177,Strike_PassedBall,Take
Sub_Test01,59,Active_Noise,Straight,Low Center,0.009,0.829,-19.538,0.091,0.637,-19.538,0.208,-0.021,0.822,-19.537,0.032,0.759,-19.469,0.106,Ball,Take
Sub_Test01,60,Active_Noise,Straight,Low Center,0.012,0.78,-19.538,0.106,0.913,-19.538,0.163,-0.011,0.785,-19.537,0.079,0.821,-19.46,0.124,Strike,Take
Sub_Test01,61,Active_Noise,Straight,Low Center,0.033,0.76,-19.548,0.111,0.538,-19.548,0.235,-0.008,0.76,-19.537,0.103,0.695,-19.44,0.161,Ball_Missed,Take
Sub_Test01,62,Active_Noise,Straight,Low Center,-0.002,0.806,-19.541,0.153,0.751,-19.541,0.164,-0.025,0.796,-19.542,0.156,0.846,-19.464,0.204,Strike,Take
Sub_Test01,63,Active_Noise,Straight,Low Center,-0.005,0.724,-19.514,0,0.494,-19.514,0.23,-0.006,0.718,-19.524,0.007,0.589,-19.445,0.152,Ball,Take
Sub_Test01,64,Active_Noise,Straight,Low Center Ball,-0.02,0.707,-19.574,-0.012,0.759,-19.574,0.052,-0.035,0.711,-19.585,0.016,0.589,-19.478,0.17,Strike_PassedBall,Take
Sub_Test01,65,Active_Noise,Straight,Low Center,-0.025,0.765,-19.58,-0.221,0.855,-19.58,0.215,-0.031,0.777,-19.581,-0.114,0.717,-19.474,0.149,Strike_Missed,Take
Sub_Test01,66,Active_Noise,Straight,Low Center,0.001,0.77,-19.603,-0.065,0.815,-19.603,0.08,-0.012,0.773,-19.588,-0.104,0.809,-19.509,0.127,Strike,Take
Sub_Test01,67,Active_Noise,Straight,Low Center,0.006,0.721,-19.6,-0.207,0.756,-19.6,0.216,-0.024,0.693,-19.593,-0.139,0.789,-19.515,0.169,Strike,Take
Sub_Test01,68,Active_Noise,Straight,Low Center Ball,0,0.719,-19.6,0.074,0.818,-19.6,0.124,-0.02,0.721,-19.605,0.085,0.817,-19.516,0.168,Strike,Take
Sub_Test01,69,Active_Noise,Straight,Low Center,-0.006,0.855,-19.61,0.129,0.742,-19.61,0.176,-0.012,0.828,-19.601,0.146,0.739,-19.529,0.196,Strike,Take
Sub_Test01,70,Active_Noise,Straight,High Outside,0.188,1.259,-19.636,0.088,1.354,-19.636,0.138,0.178,1.237,-19.619,0.114,1.311,-19.603,0.099,Ball,Take
Sub_Test01,71,Active_Noise,Straight,High Outside,0.185,1.251,-19.642,0.09,1.063,-19.642,0.211,0.183,1.236,-19.637,0.014,1.184,-19.566,0.19,Strike,Take
Sub_Test01,72,Active_Noise,Straight,High Outside,0.191,1.229,-19.647,0.157,1.064,-19.647,0.169,0.182,1.205,-19.635,0.122,1.099,-19.585,0.132,Strike,Take
Sub_Test01,73,Active_Noise,Straight,High Outside,0.194,1.187,-19.629,0.183,0.974,-19.629,0.213,0.184,1.167,-19.623,0.157,1.113,-19.575,0.077,Strike,Take
Sub_Test01,74,Active_Noise,Straight,High Outside,0.197,1.133,-19.616,0.155,1.227,-19.616,0.103,0.179,1.122,-19.614,0.122,1.182,-19.604,0.084,Strike_PassedBall,Take
Sub_Test01,75,Active_Noise,Straight,High Outside,0.2,1.189,-19.622,0.369,1.192,-19.622,0.17,0.18,1.177,-19.613,0.259,1.215,-19.599,0.088,Ball,Take
Sub_Test01,76,Active_Noise,Straight,Mid-High Outside Ball,0.24,1.204,-19.658,0.141,1.255,-19.658,0.111,0.161,1.189,-19.626,0.133,1.213,-19.618,0.038,Strike,Take
Sub_Test01,77,Active_Noise,Straight,High Outside,0.18,1.235,-19.639,0.254,1.261,-19.639,0.079,0.162,1.217,-19.63,0.233,1.202,-19.59,0.083,Strike,Take
Sub_Test01,78,Active_Noise,Straight,High Outside,0.156,1.202,-19.665,0.081,1.156,-19.665,0.088,0.147,1.201,-19.656,0.077,1.137,-19.582,0.12,Strike,Take
Sub_Test01,79,Active_Noise,Straight,High Outside,0.173,1.209,-19.634,0.312,1.345,-19.634,0.195,0.153,1.195,-19.629,0.284,1.266,-19.63,0.149,Ball,Take
Sub_Test01,80,Active_Noise,Straight,Mid-High Outside Ball,0.225,1.242,-19.67,0.072,1.367,-19.67,0.197,0.127,1.202,-19.63,0.078,1.232,-19.603,0.063,Ball,Take
Sub_Test01,81,Active_Noise,Straight,High Outside,0.184,1.235,-19.659,0.22,1.28,-19.659,0.058,0.151,1.213,-19.634,0.175,1.186,-19.547,0.094,Strike,Take
Sub_Test01,82,Active_Noise,Straight,High Outside,0.186,1.217,-19.643,0.335,1.29,-19.643,0.166,0.173,1.192,-19.622,0.275,1.259,-19.592,0.126,Ball,Take
Sub_Test01,83,Active_Noise,Straight,Mid Outside,0.186,1.053,-19.64,0.334,1.101,-19.64,0.155,0.171,1.038,-19.642,0.248,1.093,-19.572,0.117,Ball_PassedBall,Take
Sub_Test01,84,Active_Noise,Straight,Mid Outside,0.174,1.028,-19.63,0.232,1.103,-19.63,0.095,0.177,1.006,-19.642,0.198,1.074,-19.556,0.111,Strike,Take
Sub_Test01,85,Active_Noise,Straight,Mid Outside Ball,0.222,1.019,-19.657,0.206,0.865,-19.657,0.155,0.173,0.982,-19.652,0.156,0.964,-19.579,0.078,Strike,Take
Sub_Test01,86,Active_Noise,Straight,Mid Outside,0.179,1.024,-19.618,0.302,1.238,-19.618,0.246,0.163,0.999,-19.615,0.356,1.151,-19.621,0.246,Ball_PassedBall,Take
Sub_Test01,87,Active_Noise,Straight,Mid Outside,0.189,1.042,-19.637,0.427,1.025,-19.637,0.239,0.176,1.012,-19.638,0.377,1.09,-19.556,0.231,Ball,Take
Sub_Test01,88,Active_Noise,Straight,Mid Outside Ball,0.244,1.026,-19.645,0.286,0.791,-19.645,0.238,0.12,0.996,-19.628,0.225,0.864,-19.523,0.199,Ball,Take
Sub_Test01,89,Active_Noise,Straight,Mid Outside,0.2,1.01,-19.651,0.103,0.812,-19.651,0.221,0.177,0.991,-19.64,0.062,0.845,-19.569,0.199,Strike,Take
Sub_Test01,90,Active_Noise,Straight,Mid Outside,0.175,0.965,-19.658,0.154,1.099,-19.658,0.136,0.148,0.942,-19.641,0.125,1.06,-19.586,0.133,Strike_PassedBall,Take
Sub_Test01,91,Active_Noise,Straight,Mid Outside,0.129,0.971,-19.641,0.126,1.159,-19.641,0.188,0.107,0.96,-19.63,0.126,1.121,-19.594,0.166,Strike,Take
Sub_Test01,92,Active_Noise,Straight,Mid Outside,0.12,1.03,-19.651,0.136,0.87,-19.651,0.162,0.113,0.983,-19.643,0.106,0.928,-19.535,0.121,Strike,Take
Sub_Test01,93,Active_Noise,Straight,Mid Outside,0.134,1.007,-19.65,0.116,0.769,-19.65,0.239,0.124,0.982,-19.649,0.094,0.818,-19.551,0.193,Strike,Take
Sub_Test01,94,Active_Noise,Straight,Mid Outside,0.137,0.975,-19.642,0.217,0.978,-19.642,0.081,0.117,0.955,-19.629,0.23,1.039,-19.609,0.142,Strike,Take
Sub_Test01,95,Active_Noise,Straight,Mid Outside,0.159,0.994,-19.66,0.257,0.922,-19.66,0.121,0.141,0.982,-19.648,0.238,0.922,-19.596,0.125,Strike,Take
Sub_Test01,96,Active_Noise,Straight,Low Outside Center Ball,0.13,0.715,-19.712,0.316,0.785,-19.712,0.199,0.099,0.754,-19.705,0.332,0.846,-19.644,0.258,Ball,Take
Sub_Test01,97,Active_Noise,Straight,Low Outside,0.109,0.857,-19.662,0.043,0.878,-19.662,0.069,0.087,0.833,-19.656,0.052,0.829,-19.552,0.11,Strike_PassedBall,Take
Sub_Test01,98,Active_Noise,Straight,Low Outside,0.126,0.839,-19.655,0.056,0.715,-19.655,0.142,0.1,0.834,-19.654,0.078,0.731,-19.547,0.15,Strike,Take
Sub_Test01,99,Active_Noise,Straight,Low Outside,0.126,0.831,-19.647,0.262,0.866,-19.647,0.141,0.11,0.794,-19.645,0.272,0.931,-19.55,0.232,Strike,Take
Sub_Test01,100,Active_Noise,Straight,Low Outside,0.155,0.83,-19.66,0.033,0.816,-19.66,0.123,0.133,0.811,-19.66,0.054,0.816,-19.565,0.124,Strike_PassedBall,Take
Sub_Test01,101,Active_Noise,Straight,Low Outside,0.126,0.81,-19.65,0.197,0.983,-19.65,0.187,0.118,0.8,-19.653,0.234,0.94,-19.624,0.184,Strike,Take
Sub_Test01,102,Active_Noise,Straight,Low Outside,0.159,0.834,-19.686,0.361,0.914,-19.686,0.217,0.135,0.826,-19.681,0.331,0.912,-19.628,0.221,Ball,Take
Sub_Test01,103,Active_Noise,Straight,Low Outside,0.159,0.879,-19.667,0.171,0.92,-19.667,0.043,0.132,0.857,-19.669,0.208,0.856,-19.563,0.131,Strike,Take
Sub_Test01,104,Active_Noise,Straight,Low Outside,0.155,0.872,-19.673,0.201,0.733,-19.673,0.147,0.13,0.847,-19.677,0.183,0.778,-19.606,0.113,Strike,Take
Sub_Test01,105,Active_Noise,Straight,Low Outside,0.16,0.815,-19.7,0.339,0.92,-19.7,0.207,0.13,0.797,-19.681,0.33,0.864,-19.656,0.212,Ball,Take
Sub_Test01,106,Active_Noise,Straight,Low Outside,0.127,0.827,-19.681,0.064,0.635,-19.681,0.202,0.11,0.819,-19.681,0.034,0.646,-19.619,0.199,Ball,Take
Sub_Test01,107,Active_Noise,Straight,Low Outside,0.129,0.805,-19.692,0.061,0.89,-19.692,0.109,0.106,0.797,-19.688,0.134,0.873,-19.682,0.082,Strike,Take
Sub_Test01,108,Active_Noise,Straight,Low Outside,0.122,0.842,-19.705,0.297,0.685,-19.705,0.235,0.109,0.826,-19.709,0.281,0.758,-19.685,0.186,Ball,Take
