Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,1,Active_Noise,Straight,High Inside,-0.134,1.204,-19.639,-0.282,1.208,-19.639,0.148,-0.122,1.146,-19.789,-0.298,1.055,-19.603,0.272,Ball,Take
Sub_Test01,2,Active_Noise,Straight,High Inside,-0.157,1.199,-19.631,0.073,1.223,-19.631,0.231,-0.149,1.195,-19.653,-0.037,1.116,-19.641,0.137,Strike_PassedBall,Take
Sub_Test01,3,Active_Noise,Straight,High Inside,-0.159,1.206,-19.669,-0.129,1.006,-19.669,0.202,-0.156,1.188,-19.675,-0.113,1.025,-19.662,0.169,Strike,Take
Sub_Test01,4,Active_Noise,Straight,High Inside,-0.148,1.198,-19.641,-0.073,1.185,-19.641,0.076,-0.071,0.913,-19.893,-0.108,1.140,-19.664,0.324,Strike,Take
Sub_Test01,5,Active_Noise,Straight,High Inside,-0.154,1.209,-19.643,0.033,1.129,-19.643,0.203,-0.088,0.981,-19.848,-0.031,1.094,-19.595,0.282,Strike,Take
Sub_Test01,6,Active_Noise,Straight,High Inside,-0.158,1.195,-19.642,0.040,1.088,-19.642,0.225,-0.147,1.084,-19.667,-0.042,1.047,-19.666,0.110,Strike,Take
Sub_Test01,7,Active_Noise,Straight,High Inside,-0.151,1.172,-19.688,0.060,1.279,-19.688,0.237,-0.125,1.116,-19.742,-0.152,1.189,-19.701,0.089,Strike_PassedBall,Take
Sub_Test01,8,Active_Noise,Straight,High Inside,-0.148,1.190,-19.702,0.092,1.245,-19.702,0.246,-0.129,1.081,-19.708,-0.005,1.200,-19.644,0.184,Strike,Take
Sub_Test01,9,Active_Noise,Straight,High Inside,-0.157,1.207,-19.722,-0.191,1.300,-19.722,0.100,-0.078,1.127,-19.736,-0.171,1.207,-19.680,0.135,Strike,Take
Sub_Test01,10,Active_Noise,Straight,High Inside,-0.117,1.202,-19.703,-0.328,1.151,-19.703,0.217,-0.072,1.038,-19.780,-0.390,1.194,-19.675,0.370,Ball,Take
Sub_Test01,11,Active_Noise,Straight,Mid Inside,-0.162,1.090,-19.706,-0.202,0.949,-19.706,0.147,-0.177,1.096,-19.707,-0.158,0.990,-19.699,0.108,Strike,Take
Sub_Test01,12,Active_Noise,Straight,High Inside,-0.163,1.133,-19.712,-0.017,1.092,-19.712,0.151,-0.139,0.778,-19.958,-0.096,1.165,-19.711,0.461,Strike,Take
