Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,17,Active_Noise,Straight,153.3,High Inside,-0.184,1.175,-20.229,-0.342,1.290,-20.229,0.196,-0.161,1.147,-20.254,-0.373,1.161,-19.993,0.337,Ball_Missed,Take
Sub_Test01,18,Active_Noise,Straight,155.5,Mid Inside,-0.172,0.946,-20.319,-0.200,1.045,-20.319,0.103,-0.155,0.926,-20.341,-0.128,0.880,-20.175,0.174,Strike_PassedBall,Take
Sub_Test01,19,Active_Noise,Straight,154.8,Mid Inside,-0.143,0.929,-20.342,-0.197,1.299,-20.342,0.373,-0.138,0.924,-20.341,-0.120,0.904,-20.210,0.134,Strike_PassedBall,Take
Sub_Test01,20,Active_Noise,Straight,156.3,Mid Inside,-0.140,0.925,-20.323,-0.324,0.827,-20.323,0.209,-0.157,0.867,-20.316,-0.242,0.943,-20.059,0.281,Ball_Missed,Take
Sub_Test01,21,Active_Noise,Straight,155.7,Mid Inside,-0.156,0.914,-20.320,-0.224,0.911,-20.320,0.068,-0.144,0.905,-20.324,-0.140,0.893,-20.301,0.026,Ball_PassedBall,Take
Sub_Test01,22,Active_Noise,Straight,157.9,Mid Inside,-0.169,0.918,-20.308,-0.590,-3.866,-20.308,4.803,-0.166,0.903,-20.283,-0.128,0.840,-20.171,0.134,Ball,Take
Sub_Test01,23,Active_Noise,Straight,153.1,Low Inside,-0.145,0.909,-20.299,-0.175,1.295,-20.299,0.387,-0.120,0.903,-20.252,-0.198,1.090,-20.234,0.203,Strike_Missed,Take
Sub_Test01,24,Active_Noise,Straight,155.0,Mid Inside,-0.202,1.096,-20.228,-0.400,0.967,-20.228,0.237,-0.209,1.081,-20.231,-0.259,1.026,-20.201,0.080,Ball_Missed,Take
Sub_Test01,25,Active_Noise,Straight,154.2,Mid Inside,-0.201,1.070,-20.220,-0.161,0.977,-20.220,0.102,-0.198,1.058,-20.215,-0.167,0.993,-20.166,0.086,Ball,Take
Sub_Test01,26,Active_Noise,Straight,154.9,Mid Inside,-0.201,1.052,-20.238,-0.158,1.126,-20.238,0.085,-0.183,1.032,-20.222,-0.190,1.009,-20.190,0.040,Ball_PassedBall,Take
Sub_Test01,27,Active_Noise,Straight,157.7,Mid Inside,-0.181,1.041,-20.217,-0.284,0.937,-20.217,0.146,-0.175,1.020,-20.209,-0.212,0.964,-20.187,0.071,Ball_PassedBall,Take
Sub_Test01,28,Active_Noise,Straight,153.0,Mid Inside,-0.172,1.020,-20.234,-0.343,1.155,-20.234,0.218,-0.169,0.995,-20.224,-0.257,1.033,-20.221,0.096,Ball_PassedBall,Take
