Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,68,Active_Noise,Straight,Low Center,-0.026,0.786,-19.546,-0.088,0.823,-19.546,0.072,-0.042,0.773,-19.545,-0.147,0.77,-19.53,0.106,Strike,Take
Sub_Test01,69,Active_Noise,Straight,Low Center,-0.022,0.809,-19.554,0.062,0.814,-19.554,0.085,-0.043,0.795,-19.546,0.112,0.869,-19.545,0.172,Strike_PassedBall,Take
Sub_Test01,70,Active_Noise,Straight,Low Center,-0.018,0.782,-19.551,-0.16,0.579,-19.551,0.248,-0.037,0.754,-19.551,-0.136,0.644,-19.532,0.15,Ball_PassedBall,Take
Sub_Test01,71,Active_Noise,Straight,High Outside,0.084,1.279,-19.6,0.265,1.167,-19.6,0.212,0.123,1.28,-19.585,0.195,1.166,-19.527,0.147,Strike,Take
Sub_Test01,72,Active_Noise,Straight,High Outside,0.174,1.28,-19.589,0.073,1.304,-19.589,0.104,0.165,1.265,-19.58,0.162,1.262,-19.554,0.026,Strike_PassedBall,Take
Sub_Test01,73,Active_Noise,Straight,High Outside,0.154,1.27,-19.592,0.224,1.359,-19.592,0.114,0.115,1.25,-19.56,0.237,1.311,-19.587,0.139,Ball,Take
Sub_Test01,74,Active_Noise,Straight,High Outside Center Ball,0.139,1.297,-19.596,0.033,1.367,-19.596,0.127,0.1,1.278,-19.543,0.035,1.301,-19.521,0.072,Ball,Take
Sub_Test01,75,Active_Noise,Straight,High Outside Center Ball,0.142,1.307,-19.585,0.256,1.488,-19.585,0.214,0.132,1.264,-19.593,0.254,1.357,-19.561,0.157,Ball,Take
Sub_Test01,76,Active_Noise,Straight,High Outside,0.131,1.283,-19.597,0.207,1.321,-19.597,0.085,0.158,1.247,-19.577,0.188,1.227,-19.526,0.062,Strike,Take
Sub_Test01,77,Active_Noise,Straight,High Outside,0.177,1.28,-19.576,0.087,1.119,-19.576,0.185,0.177,1.252,-19.568,0.141,1.112,-19.527,0.15,Strike_PassedBall,Take
Sub_Test01,78,Active_Noise,Straight,High Outside,0.166,1.239,-19.644,0.115,1.361,-19.644,0.132,0.146,1.23,-19.553,-0.001,0.695,-19.626,0.559,Ball_Missed,Take
Sub_Test01,79,Active_Noise,Straight,High Outside,0.165,1.246,-19.575,0.268,1.033,-19.575,0.236,0.164,1.224,-19.562,0.175,1.075,-19.512,0.157,Strike,Take
Sub_Test01,80,Active_Noise,Straight,High Outside,0.187,1.22,-19.57,0.327,1.185,-19.57,0.144,0.177,1.204,-19.564,0.278,1.097,-19.533,0.15,Ball,Take
Sub_Test01,81,Active_Noise,Straight,High Outside,0.207,1.211,-19.58,0.384,1.334,-19.58,0.215,0.194,1.189,-19.553,0.328,1.232,-19.587,0.145,Ball,Take
Sub_Test01,82,Active_Noise,Straight,High Outside,0.204,1.241,-19.549,0.067,1.184,-19.549,0.148,0.194,1.214,-19.538,0.127,1.142,-19.507,0.104,Strike_PassedBall,Take
